"Category";"locus_tag"
"Biofilm formation - Escherichia coli";"b2000"
"Biofilm formation - Escherichia coli";"b2062"
"Biofilm formation - Escherichia coli";"b2067"
"Biofilm formation - Escherichia coli";"b2127"
"Biofilm formation - Escherichia coli";"b2216"
"Biofilm formation - Escherichia coli";"b2217"
"Biofilm formation - Escherichia coli";"b2218"
"Biofilm formation - Escherichia coli";"b2417"
"Biofilm formation - Escherichia coli";"b2479"
"Biofilm formation - Escherichia coli";"b2687"
"Biofilm formation - Escherichia coli";"b2696"
"Biofilm formation - Escherichia coli";"b2741"
"Biofilm formation - Escherichia coli";"b2786"
"Biofilm formation - Escherichia coli";"b2808"
"Biofilm formation - Escherichia coli";"b3210"
"Biofilm formation - Escherichia coli";"b3357"
"Biofilm formation - Escherichia coli";"b3404"
"Biofilm formation - Escherichia coli";"b3405"
"Biofilm formation - Escherichia coli";"b3417"
"Biofilm formation - Escherichia coli";"b3428"
"Biofilm formation - Escherichia coli";"b3429"
"Biofilm formation - Escherichia coli";"b3430"
"Biofilm formation - Escherichia coli";"b3525"
"Biofilm formation - Escherichia coli";"b3533"
"Biofilm formation - Escherichia coli";"b3806"
"Biofilm formation - Escherichia coli";"b3961"
"Biofilm formation - Escherichia coli";"b4401"
"Biofilm formation - Escherichia coli";"b4408"
"Biofilm formation - Escherichia coli";"b4426"
"Biofilm formation - Escherichia coli";"b4431"
"Biofilm formation - Escherichia coli";"b4443"
"Biofilm formation - Escherichia coli";"b4444"
"Biofilm formation - Escherichia coli";"b4445"
"Biofilm formation - Escherichia coli";"b4450"
"Biofilm formation - Escherichia coli";"b4457"
"Biofilm formation - Escherichia coli";"b4458"
"Biofilm formation - Escherichia coli";"b4597"
"Bacterial chemotaxis";"b1421"
"Bacterial chemotaxis";"b1881"
"Bacterial chemotaxis";"b1882"
"Bacterial chemotaxis";"b1883"
"Bacterial chemotaxis";"b1884"
"Bacterial chemotaxis";"b1885"
"Bacterial chemotaxis";"b1886"
"Bacterial chemotaxis";"b1887"
"Bacterial chemotaxis";"b1888"
"Bacterial chemotaxis";"b1889"
"Bacterial chemotaxis";"b1890"
"Bacterial chemotaxis";"b1939"
"Bacterial chemotaxis";"b1945"
"Bacterial chemotaxis";"b1946"
"Bacterial chemotaxis";"b2150"
"Bacterial chemotaxis";"b3072"
"Bacterial chemotaxis";"b3544"
"Bacterial chemotaxis";"b3751"
"Bacterial chemotaxis";"b4034"
"Bacterial chemotaxis";"b4355"
"Flagellar assembly";"b1070"
"Flagellar assembly";"b1071"
"Flagellar assembly";"b1072"
"Flagellar assembly";"b1073"
"Flagellar assembly";"b1074"
"Flagellar assembly";"b1075"
"Flagellar assembly";"b1076"
"Flagellar assembly";"b1077"
"Flagellar assembly";"b1078"
"Flagellar assembly";"b1079"
"Flagellar assembly";"b1080"
"Flagellar assembly";"b1081"
"Flagellar assembly";"b1082"
"Flagellar assembly";"b1083"
"Flagellar assembly";"b1878"
"Flagellar assembly";"b1879"
"Flagellar assembly";"b1880"
"Flagellar assembly";"b1889"
"Flagellar assembly";"b1890"
"Flagellar assembly";"b1891"
"Flagellar assembly";"b1892"
"Flagellar assembly";"b1920"
"Flagellar assembly";"b1921"
"Flagellar assembly";"b1922"
"Flagellar assembly";"b1923"
"Flagellar assembly";"b1924"
"Flagellar assembly";"b1925"
"Flagellar assembly";"b1926"
"Flagellar assembly";"b1937"
"Flagellar assembly";"b1938"
"Flagellar assembly";"b1939"
"Flagellar assembly";"b1940"
"Flagellar assembly";"b1941"
"Flagellar assembly";"b1942"
"Flagellar assembly";"b1943"
"Flagellar assembly";"b1944"
"Flagellar assembly";"b1945"
"Flagellar assembly";"b1946"
"Flagellar assembly";"b1947"
"Flagellar assembly";"b1948"
"Flagellar assembly";"b1949"
"Flagellar assembly";"b1950"
"Flagellar assembly";"b3067"
"Flagellar assembly";"b3202"
"Phosphotransferase system (PTS)";"b0679"
"Phosphotransferase system (PTS)";"b0731"
"Phosphotransferase system (PTS)";"b1101"
"Phosphotransferase system (PTS)";"b1621"
"Phosphotransferase system (PTS)";"b1736"
"Phosphotransferase system (PTS)";"b1737"
"Phosphotransferase system (PTS)";"b1738"
"Phosphotransferase system (PTS)";"b1817"
"Phosphotransferase system (PTS)";"b1818"
"Phosphotransferase system (PTS)";"b1819"
"Phosphotransferase system (PTS)";"b2093"
"Phosphotransferase system (PTS)";"b2094"
"Phosphotransferase system (PTS)";"b2167"
"Phosphotransferase system (PTS)";"b2168"
"Phosphotransferase system (PTS)";"b2169"
"Phosphotransferase system (PTS)";"b2415"
"Phosphotransferase system (PTS)";"b2416"
"Phosphotransferase system (PTS)";"b2417"
"Phosphotransferase system (PTS)";"b2429"
"Phosphotransferase system (PTS)";"b2702"
"Phosphotransferase system (PTS)";"b2703"
"Phosphotransferase system (PTS)";"b2704"
"Phosphotransferase system (PTS)";"b2715"
"Phosphotransferase system (PTS)";"b2829"
"Phosphotransferase system (PTS)";"b2933"
"Phosphotransferase system (PTS)";"b2934"
"Phosphotransferase system (PTS)";"b3133"
"Phosphotransferase system (PTS)";"b3138"
"Phosphotransferase system (PTS)";"b3139"
"Phosphotransferase system (PTS)";"b3140"
"Phosphotransferase system (PTS)";"b3204"
"Phosphotransferase system (PTS)";"b3206"
"Phosphotransferase system (PTS)";"b3599"
"Phosphotransferase system (PTS)";"b3682"
"Phosphotransferase system (PTS)";"b3683"
"Phosphotransferase system (PTS)";"b3722"
"Phosphotransferase system (PTS)";"b4193"
"Phosphotransferase system (PTS)";"b4194"
"Phosphotransferase system (PTS)";"b4195"
"Phosphotransferase system (PTS)";"b4240"
"Phosphotransferase system (PTS)";"b4302"
"Phosphotransferase system (PTS)";"b4304"
"Phosphotransferase system (PTS)";"b4565"
"Ribosome";"b0023"
"Ribosome";"b0169"
"Ribosome";"b0201"
"Ribosome";"b0204"
"Ribosome";"b0205"
"Ribosome";"b0296"
"Ribosome";"b0911"
"Ribosome";"b1089"
"Ribosome";"b1716"
"Ribosome";"b1717"
"Ribosome";"b2185"
"Ribosome";"b2588"
"Ribosome";"b2589"
"Ribosome";"b2591"
"Ribosome";"b2606"
"Ribosome";"b2609"
"Ribosome";"b3065"
"Ribosome";"b3165"
"Ribosome";"b3185"
"Ribosome";"b3186"
"Ribosome";"b3230"
"Ribosome";"b3231"
"Ribosome";"b3272"
"Ribosome";"b3274"
"Ribosome";"b3275"
"Ribosome";"b3278"
"Ribosome";"b3294"
"Ribosome";"b3296"
"Ribosome";"b3297"
"Ribosome";"b3298"
"Ribosome";"b3299"
"Ribosome";"b3301"
"Ribosome";"b3302"
"Ribosome";"b3303"
"Ribosome";"b3304"
"Ribosome";"b3305"
"Ribosome";"b3306"
"Ribosome";"b3307"
"Ribosome";"b3308"
"Ribosome";"b3309"
"Ribosome";"b3310"
"Ribosome";"b3311"
"Ribosome";"b3312"
"Ribosome";"b3313"
"Ribosome";"b3314"
"Ribosome";"b3315"
"Ribosome";"b3316"
"Ribosome";"b3317"
"Ribosome";"b3318"
"Ribosome";"b3319"
"Ribosome";"b3320"
"Ribosome";"b3321"
"Ribosome";"b3341"
"Ribosome";"b3342"
"Ribosome";"b3636"
"Ribosome";"b3637"
"Ribosome";"b3703"
"Ribosome";"b3756"
"Ribosome";"b3758"
"Ribosome";"b3759"
"Ribosome";"b3851"
"Ribosome";"b3854"
"Ribosome";"b3855"
"Ribosome";"b3936"
"Ribosome";"b3968"
"Ribosome";"b3970"
"Ribosome";"b3971"
"Ribosome";"b3983"
"Ribosome";"b3984"
"Ribosome";"b3985"
"Ribosome";"b3986"
"Ribosome";"b4007"
"Ribosome";"b4009"
"Ribosome";"b4010"
"Ribosome";"b4200"
"Ribosome";"b4202"
"Ribosome";"b4203"
"Ribosome";"b4506"
"RNA degradation";"b0014"
"RNA degradation";"b0143"
"RNA degradation";"b0797"
"RNA degradation";"b1084"
"RNA degradation";"b2501"
"RNA degradation";"b2779"
"RNA degradation";"b2830"
"RNA degradation";"b3162"
"RNA degradation";"b3164"
"RNA degradation";"b3780"
"RNA degradation";"b3783"
"RNA degradation";"b3822"
"RNA degradation";"b3916"
"RNA degradation";"b4143"
"RNA degradation";"b4172"
"RNA degradation";"b4179"
"RNA polymerase";"b3295"
"RNA polymerase";"b3649"
"RNA polymerase";"b3987"
"RNA polymerase";"b3988"
"DNA replication";"b0183"
"DNA replication";"b0184"
"DNA replication";"b0214"
"DNA replication";"b0215"
"DNA replication";"b0470"
"DNA replication";"b0640"
"DNA replication";"b1099"
"DNA replication";"b1842"
"DNA replication";"b2411"
"DNA replication";"b3066"
"DNA replication";"b3647"
"DNA replication";"b3701"
"DNA replication";"b3863"
"DNA replication";"b4052"
"DNA replication";"b4059"
"DNA replication";"b4259"
"DNA replication";"b4372"
"Protein export";"b0027"
"Protein export";"b0097"
"Protein export";"b0098"
"Protein export";"b0407"
"Protein export";"b0408"
"Protein export";"b0409"
"Protein export";"b0455"
"Protein export";"b0627"
"Protein export";"b2568"
"Protein export";"b2610"
"Protein export";"b3175"
"Protein export";"b3300"
"Protein export";"b3464"
"Protein export";"b3609"
"Protein export";"b3705"
"Protein export";"b3836"
"Protein export";"b3838"
"Protein export";"b3839"
"Protein export";"b3981"
"Bacterial secretion system";"b0097"
"Bacterial secretion system";"b0098"
"Bacterial secretion system";"b0407"
"Bacterial secretion system";"b0408"
"Bacterial secretion system";"b0409"
"Bacterial secretion system";"b0627"
"Bacterial secretion system";"b2610"
"Bacterial secretion system";"b2968"
"Bacterial secretion system";"b2970"
"Bacterial secretion system";"b3035"
"Bacterial secretion system";"b3175"
"Bacterial secretion system";"b3300"
"Bacterial secretion system";"b3324"
"Bacterial secretion system";"b3325"
"Bacterial secretion system";"b3326"
"Bacterial secretion system";"b3327"
"Bacterial secretion system";"b3328"
"Bacterial secretion system";"b3329"
"Bacterial secretion system";"b3330"
"Bacterial secretion system";"b3331"
"Bacterial secretion system";"b3332"
"Bacterial secretion system";"b3333"
"Bacterial secretion system";"b3334"
"Bacterial secretion system";"b3335"
"Bacterial secretion system";"b3464"
"Bacterial secretion system";"b3609"
"Bacterial secretion system";"b3705"
"Bacterial secretion system";"b3836"
"Bacterial secretion system";"b3838"
"Bacterial secretion system";"b3839"
"Bacterial secretion system";"b3981"
"Viral life cycle - HIV-1";"b3363"
"Base excision repair";"b0714"
"Base excision repair";"b1633"
"Base excision repair";"b1749"
"Base excision repair";"b2068"
"Base excision repair";"b2159"
"Base excision repair";"b2411"
"Base excision repair";"b2580"
"Base excision repair";"b2892"
"Base excision repair";"b2961"
"Base excision repair";"b3068"
"Base excision repair";"b3549"
"Base excision repair";"b3635"
"Base excision repair";"b3647"
"Base excision repair";"b3863"
"Nucleotide excision repair";"b0779"
"Nucleotide excision repair";"b1114"
"Nucleotide excision repair";"b1913"
"Nucleotide excision repair";"b2411"
"Nucleotide excision repair";"b3647"
"Nucleotide excision repair";"b3813"
"Nucleotide excision repair";"b3863"
"Nucleotide excision repair";"b4058"
"Mismatch repair";"b0184"
"Mismatch repair";"b0215"
"Mismatch repair";"b0422"
"Mismatch repair";"b0470"
"Mismatch repair";"b0640"
"Mismatch repair";"b1099"
"Mismatch repair";"b1842"
"Mismatch repair";"b1844"
"Mismatch repair";"b2011"
"Mismatch repair";"b2411"
"Mismatch repair";"b2509"
"Mismatch repair";"b2733"
"Mismatch repair";"b2831"
"Mismatch repair";"b2892"
"Mismatch repair";"b3387"
"Mismatch repair";"b3647"
"Mismatch repair";"b3701"
"Mismatch repair";"b3813"
"Mismatch repair";"b4059"
"Mismatch repair";"b4170"
"Mismatch repair";"b4259"
"Mismatch repair";"b4372"
"Homologous recombination";"b0184"
"Homologous recombination";"b0215"
"Homologous recombination";"b0467"
"Homologous recombination";"b0470"
"Homologous recombination";"b0472"
"Homologous recombination";"b0640"
"Homologous recombination";"b1099"
"Homologous recombination";"b1842"
"Homologous recombination";"b1860"
"Homologous recombination";"b1861"
"Homologous recombination";"b1863"
"Homologous recombination";"b2565"
"Homologous recombination";"b2699"
"Homologous recombination";"b2819"
"Homologous recombination";"b2820"
"Homologous recombination";"b2822"
"Homologous recombination";"b2892"
"Homologous recombination";"b3652"
"Homologous recombination";"b3700"
"Homologous recombination";"b3701"
"Homologous recombination";"b3863"
"Homologous recombination";"b3935"
"Homologous recombination";"b4059"
"Homologous recombination";"b4201"
"Homologous recombination";"b4259"
"Homologous recombination";"b4362"
"Homologous recombination";"b4372"
"Sulfur relay system";"b0009"
"Sulfur relay system";"b0423"
"Sulfur relay system";"b0781"
"Sulfur relay system";"b0782"
"Sulfur relay system";"b0783"
"Sulfur relay system";"b0784"
"Sulfur relay system";"b0785"
"Sulfur relay system";"b0826"
"Sulfur relay system";"b0969"
"Sulfur relay system";"b1133"
"Sulfur relay system";"b1757"
"Sulfur relay system";"b2521"
"Sulfur relay system";"b2530"
"Sulfur relay system";"b3343"
"Sulfur relay system";"b3344"
"Sulfur relay system";"b3345"
"Sulfur relay system";"b3470"
"Sulfur relay system";"b3992"
"Sulfur relay system";"b4407"
